0,1,2,3,4,5,6,7,8,9,label
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 680, 13]","[1, 52, 13]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 19]","[0, 1500, 19]","[0, 1500, 19]","[1, 52, 19]","[0, 679, 22]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 13]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]",312
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 8]","[1, 514, 8]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 680, 15]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 8]","[1, 514, 8]","[0, 52, 9]","[0, 1500, 16]","[0, 1500, 16]","[0, 680, 16]","[1, 52, 16]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 7]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 678, 14]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 680, 13]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 15]","[0, 1500, 15]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]",312
"[1, 64, 0]","[1, 64, 31]","[1, 64, 61]","[1, 64, 94]","[1, 64, 126]","[0, 60, 135]","[1, 52, 136]","[1, 1500, 136]","[1, 514, 136]","[0, 52, 137]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 14]","[0, 679, 14]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 680, 14]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 680, 11]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 679, 14]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[0, 1500, 11]","[0, 679, 11]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 8]","[1, 514, 8]","[0, 52, 9]","[0, 52, 9]","[0, 1500, 16]","[0, 1500, 16]","[0, 679, 16]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]",312
"[1, 64, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1500, 4]","[1, 514, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[0, 1500, 10]","[0, 679, 10]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 8]","[1, 514, 8]","[0, 52, 9]","[0, 52, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 679, 15]",312
"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1500, 38]","[1, 514, 38]","[0, 52, 39]","[0, 1500, 44]","[0, 1500, 44]","[0, 677, 44]","[1, 52, 44]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 6]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 12]","[0, 1500, 12]","[1, 52, 13]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]",312
"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1500, 52]","[1, 514, 52]","[0, 52, 53]","[0, 1500, 59]","[0, 1500, 59]","[0, 678, 59]","[1, 52, 59]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 680, 14]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 678, 14]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 679, 13]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 16]","[0, 1500, 16]","[0, 679, 16]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]","[1, 52, 12]",312
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 8]","[1, 514, 8]","[0, 52, 9]","[0, 52, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 678, 15]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 15]","[0, 1500, 15]","[1, 52, 15]",312
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 8]","[1, 514, 8]","[0, 52, 9]","[0, 52, 9]","[0, 1500, 16]","[0, 1500, 16]","[0, 679, 16]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 679, 14]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 679, 14]","[1, 52, 15]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 8]","[1, 514, 8]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 680, 14]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[1, 52, 12]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 679, 14]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 678, 14]",312
"[1, 64, 0]","[1, 64, 30]","[0, 60, 30]","[1, 52, 31]","[1, 1500, 31]","[1, 514, 31]","[0, 52, 32]","[0, 52, 33]","[0, 52, 33]","[0, 1500, 50]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[0, 1500, 13]","[1, 52, 13]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[1, 52, 14]",312
"[1, 64, 0]","[0, 60, 8]","[1, 52, 8]","[1, 1500, 9]","[1, 514, 9]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 679, 15]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 679, 14]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 680, 14]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 679, 10]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]",312
"[1, 64, 0]","[0, 60, 10]","[1, 52, 10]","[1, 1500, 10]","[1, 514, 10]","[0, 52, 15]","[0, 52, 15]","[0, 1500, 21]","[0, 1500, 22]","[0, 679, 22]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 9]","[1, 514, 9]","[0, 52, 10]","[0, 52, 11]","[0, 1500, 17]","[0, 1500, 17]","[1, 52, 17]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 12]","[0, 678, 12]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 13]","[0, 52, 13]","[0, 1500, 17]","[0, 1500, 17]","[0, 679, 17]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 678, 11]","[1, 52, 11]",312
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 514, 6]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 679, 13]",312
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 514, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]",312
"[1, 64, 0]","[0, 60, 18]","[1, 52, 18]","[1, 1500, 19]","[1, 514, 19]","[0, 52, 20]","[0, 1500, 26]","[0, 1500, 26]","[0, 679, 26]","[1, 52, 26]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 7]","[1, 514, 7]","[0, 52, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 678, 14]",312
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 725, 8]","[0, 52, 10]","[0, 1500, 16]","[0, 1500, 17]","[1, 52, 17]","[0, 377, 17]","[1, 52, 17]",310
"[1, 64, 0]","[0, 60, 39]","[1, 52, 40]","[1, 725, 44]","[0, 52, 45]","[0, 1500, 52]","[0, 1500, 52]","[0, 379, 52]","[1, 52, 53]","[1, 116, 63]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 378, 14]","[1, 52, 14]","[1, 116, 21]",310
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 725, 11]","[0, 52, 12]","[0, 1500, 23]","[0, 1500, 23]","[0, 379, 23]","[1, 52, 24]","[1, 116, 30]",310
"[1, 64, 0]","[0, 60, 31]","[1, 52, 32]","[1, 725, 34]","[0, 52, 35]","[0, 1500, 42]","[0, 1500, 42]","[0, 379, 42]","[1, 52, 42]","[1, 116, 58]",310
"[1, 64, 0]","[0, 60, 10]","[1, 52, 11]","[1, 725, 12]","[0, 52, 13]","[0, 1500, 45]","[0, 1500, 45]","[0, 377, 45]","[1, 52, 46]","[1, 116, 52]",310
"[1, 64, 0]","[0, 60, 20]","[1, 52, 21]","[1, 725, 25]","[0, 52, 33]","[0, 1500, 41]","[0, 1500, 41]","[0, 379, 41]","[1, 52, 42]","[1, 116, 66]",310
"[1, 64, 0]","[0, 60, 12]","[1, 52, 14]","[1, 725, 18]","[0, 52, 24]","[0, 1500, 30]","[0, 1500, 30]","[0, 378, 30]","[1, 52, 32]","[1, 116, 71]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 725, 17]","[0, 52, 18]","[0, 1500, 23]","[0, 1500, 23]","[0, 378, 23]","[1, 52, 24]","[1, 116, 31]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 377, 14]","[1, 52, 15]","[1, 116, 26]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 8]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 379, 14]","[1, 52, 14]","[1, 116, 22]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 8]","[0, 52, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 377, 14]","[1, 52, 15]","[1, 116, 23]",310
"[1, 64, 0]","[0, 60, 10]","[1, 52, 11]","[1, 725, 16]","[0, 52, 17]","[0, 1500, 25]","[0, 1500, 25]","[0, 378, 26]","[1, 52, 26]","[1, 52, 26]",310
"[1, 64, 0]","[0, 60, 17]","[1, 52, 18]","[1, 725, 22]","[0, 52, 23]","[0, 1500, 31]","[0, 1500, 31]","[0, 379, 31]","[1, 52, 32]","[1, 116, 40]",310
"[1, 64, 0]","[0, 60, 9]","[1, 52, 10]","[1, 725, 13]","[0, 52, 14]","[0, 1500, 19]","[0, 1500, 19]","[0, 378, 19]","[1, 52, 20]","[1, 116, 30]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 725, 8]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 379, 14]","[1, 52, 15]","[1, 116, 25]",310
"[1, 64, 0]","[0, 60, 11]","[1, 52, 14]","[1, 725, 16]","[0, 52, 19]","[0, 1500, 25]","[0, 1500, 26]","[0, 377, 26]","[1, 52, 28]","[1, 116, 55]",310
"[1, 64, 0]","[0, 60, 9]","[1, 52, 10]","[1, 725, 14]","[0, 52, 18]","[0, 1500, 22]","[0, 1500, 23]","[0, 379, 23]","[1, 52, 24]","[1, 116, 48]",310
"[1, 64, 0]","[0, 60, 10]","[1, 52, 12]","[1, 725, 15]","[0, 52, 18]","[0, 1500, 23]","[0, 1500, 23]","[0, 378, 23]","[1, 52, 25]","[1, 116, 43]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 725, 23]","[0, 52, 24]","[0, 1500, 29]","[0, 1500, 29]","[0, 377, 29]","[1, 52, 30]","[1, 116, 45]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 377, 12]","[1, 52, 13]","[1, 116, 20]",310
"[1, 64, 0]","[0, 60, 10]","[1, 52, 10]","[1, 725, 13]","[0, 52, 16]","[0, 1500, 20]","[0, 1500, 20]","[0, 377, 20]","[1, 52, 20]","[1, 116, 30]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 8]","[0, 52, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 379, 14]","[1, 52, 14]","[1, 116, 23]",310
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 18]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 9]","[0, 52, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 379, 16]","[1, 52, 16]","[1, 116, 25]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 377, 14]","[1, 52, 14]","[1, 116, 22]",310
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 725, 12]","[0, 52, 15]","[0, 1500, 21]","[1, 52, 21]","[0, 1500, 21]","[0, 378, 21]","[1, 52, 22]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 8]","[0, 52, 10]","[0, 1500, 13]","[0, 1500, 14]","[0, 377, 14]","[1, 52, 14]","[1, 116, 24]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 8]","[1, 725, 11]","[0, 52, 13]","[0, 1500, 22]","[0, 1500, 22]","[0, 378, 22]","[1, 52, 23]","[1, 116, 35]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 725, 8]","[0, 52, 9]","[0, 1500, 13]","[0, 1500, 14]","[0, 378, 14]","[1, 52, 14]","[1, 116, 22]",310
"[1, 64, 0]","[0, 60, 12]","[1, 52, 13]","[1, 725, 15]","[0, 52, 17]","[0, 1500, 22]","[0, 1500, 22]","[0, 378, 22]","[1, 52, 23]","[1, 116, 48]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 10]","[0, 52, 11]","[0, 1500, 16]","[0, 1500, 17]","[0, 379, 17]","[1, 52, 17]","[1, 116, 25]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 7]","[0, 52, 9]","[0, 1500, 17]","[0, 1500, 17]","[0, 379, 17]","[1, 52, 18]","[1, 116, 25]",310
"[1, 64, 0]","[0, 60, 24]","[1, 52, 25]","[1, 725, 27]","[0, 52, 30]","[0, 1500, 46]","[0, 1500, 46]","[0, 378, 46]","[1, 52, 47]","[1, 116, 56]",310
"[1, 64, 0]","[0, 60, 31]","[1, 52, 32]","[1, 725, 34]","[0, 52, 35]","[0, 1500, 39]","[0, 1500, 40]","[0, 378, 40]","[1, 52, 40]","[1, 116, 61]",310
"[1, 64, 0]","[0, 60, 9]","[1, 52, 11]","[1, 725, 13]","[0, 52, 16]","[0, 1500, 21]","[0, 1500, 22]","[0, 377, 22]","[1, 52, 23]","[1, 116, 38]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 725, 8]","[0, 52, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 378, 13]","[1, 52, 14]","[1, 52, 14]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 15]","[0, 378, 15]","[1, 52, 15]","[1, 116, 22]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 379, 13]","[1, 52, 14]","[1, 116, 21]",310
"[1, 64, 0]","[0, 60, 40]","[1, 52, 41]","[1, 725, 46]","[0, 52, 47]","[0, 1500, 52]","[0, 1500, 52]","[0, 379, 52]","[1, 52, 53]","[1, 116, 64]",310
"[1, 64, 0]","[0, 60, 20]","[1, 52, 21]","[1, 725, 22]","[0, 52, 24]","[0, 1500, 28]","[0, 1500, 28]","[0, 378, 28]","[1, 52, 29]","[1, 116, 36]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 8]","[0, 52, 10]","[0, 1500, 17]","[0, 1500, 17]","[0, 377, 17]","[1, 52, 18]","[1, 116, 24]",310
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 725, 11]","[0, 52, 20]","[0, 1500, 35]","[0, 1500, 36]","[0, 378, 36]","[1, 52, 37]","[1, 116, 56]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 379, 14]","[1, 52, 15]","[1, 116, 24]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 15]","[0, 379, 15]","[1, 52, 15]","[1, 116, 34]",310
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 725, 8]","[0, 52, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 378, 13]","[1, 52, 14]","[1, 116, 21]",310
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 725, 11]","[0, 52, 13]","[0, 1500, 21]","[0, 1500, 21]","[0, 377, 21]","[1, 52, 22]","[1, 116, 32]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 725, 9]","[0, 52, 12]","[0, 1500, 19]","[0, 1500, 19]","[0, 378, 19]","[1, 52, 20]","[1, 116, 34]",310
"[1, 64, 0]","[0, 60, 10]","[1, 52, 11]","[1, 725, 13]","[0, 52, 15]","[0, 1500, 41]","[0, 1500, 41]","[0, 377, 41]","[1, 52, 42]","[1, 116, 52]",310
"[1, 64, 0]","[0, 60, 7]","[1, 52, 9]","[1, 725, 13]","[0, 52, 16]","[0, 1500, 28]","[0, 1500, 29]","[0, 379, 29]","[1, 52, 30]","[1, 116, 37]",310
"[1, 64, 0]","[0, 60, 9]","[1, 52, 11]","[1, 725, 15]","[0, 52, 17]","[0, 1500, 31]","[0, 1500, 31]","[0, 378, 31]","[1, 52, 32]","[1, 116, 55]",310
"[1, 64, 0]","[0, 60, 10]","[1, 52, 11]","[1, 725, 14]","[0, 52, 17]","[0, 1500, 27]","[0, 1500, 27]","[0, 379, 27]","[1, 52, 27]","[1, 116, 42]",310
"[1, 64, 0]","[0, 60, 9]","[1, 52, 12]","[1, 725, 17]","[0, 52, 22]","[0, 1500, 24]","[0, 1500, 24]","[0, 378, 24]","[1, 52, 25]","[1, 116, 45]",310
"[1, 64, 0]","[0, 60, 11]","[1, 52, 13]","[1, 725, 22]","[0, 52, 26]","[0, 1500, 30]","[0, 1500, 30]","[0, 377, 30]","[1, 52, 32]","[1, 116, 52]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 8]","[1, 725, 11]","[0, 52, 15]","[0, 1500, 20]","[0, 1500, 21]","[0, 378, 21]","[1, 52, 23]","[1, 116, 33]",310
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 6]","[0, 52, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 378, 14]","[1, 52, 14]","[1, 116, 21]",310
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 8]","[0, 52, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 378, 15]","[1, 52, 15]","[1, 116, 24]",310
