0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,mean_size,mean_relative_time,duration,label,,,Statistics per label,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 585, 17]","[0, 40, 18]","[0, 1500, 23]","[0, 1013, 23]","[1, 40, 24]","[1, 104, 32]","[0, 40, 33]","[0, 552, 34]","[1, 40, 45]","[1, 132, 269]","[0, 40, 270]","[0, 71, 271]","[1, 71, 273]","[0, 40, 274]","[1, 518, 274]","[0, 40, 275]","[0, 292, 286]",262.9,122.5,286,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 585, 11]","[0, 40, 12]","[0, 1500, 18]","[0, 1013, 18]","[1, 40, 19]","[1, 104, 27]","[0, 40, 28]","[0, 552, 30]","[1, 40, 40]","[1, 132, 253]","[0, 40, 254]","[0, 71, 255]","[1, 71, 256]","[0, 40, 256]","[1, 518, 257]","[0, 40, 257]","[0, 292, 268]",262.9,113.5,268,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 13]","[0, 40, 14]","[0, 1500, 17]","[0, 1013, 17]","[1, 40, 18]","[1, 104, 26]","[0, 40, 27]","[0, 552, 29]","[1, 40, 39]","[1, 132, 226]","[0, 40, 226]","[1, 71, 227]","[0, 71, 228]","[0, 40, 228]","[1, 518, 228]","[0, 40, 229]","[1, 40, 239]",251.9,102,239,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1015, 11]","[1, 40, 12]","[1, 104, 16]","[0, 40, 17]","[0, 552, 18]","[1, 40, 29]","[1, 132, 157]","[0, 40, 159]","[0, 71, 160]","[1, 40, 171]","[1, 71, 189]","[1, 518, 191]","[0, 40, 191]","[0, 40, 191]",252,77.3,191,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 558, 14]","[0, 40, 15]","[0, 1500, 20]","[0, 1014, 20]","[1, 40, 21]","[1, 104, 30]","[0, 40, 31]","[0, 552, 33]","[1, 40, 46]","[1, 132, 325]","[0, 40, 326]","[1, 71, 327]","[0, 40, 327]","[0, 71, 327]","[1, 518, 332]","[0, 40, 333]","[0, 246, 344]",259.3,144.1,344,220,,,,,,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 649, 14]","[0, 40, 16]","[0, 1500, 21]","[0, 1014, 21]","[1, 40, 22]","[1, 104, 39]","[0, 40, 41]","[0, 552, 42]","[1, 40, 53]","[1, 132, 161]","[0, 40, 162]","[1, 71, 163]","[0, 71, 163]","[0, 40, 164]","[1, 518, 166]","[0, 40, 167]","[0, 293, 178]",266.2,80.3,178,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 585, 26]","[0, 40, 28]","[0, 1500, 33]","[0, 1014, 33]","[1, 40, 35]","[1, 104, 88]","[0, 40, 89]","[0, 552, 91]","[1, 40, 103]","[1, 132, 327]","[0, 40, 328]","[1, 71, 329]","[0, 71, 329]","[0, 40, 330]","[1, 518, 339]","[0, 40, 340]","[0, 246, 350]",260.65,160.4,350,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 558, 15]","[0, 40, 16]","[0, 1500, 22]","[0, 1014, 22]","[1, 40, 23]","[1, 104, 30]","[0, 40, 32]","[0, 552, 34]","[1, 40, 46]","[1, 132, 167]","[0, 40, 168]","[1, 71, 168]","[1, 518, 168]","[0, 40, 169]","[0, 40, 169]","[0, 71, 169]","[0, 292, 180]",261.6,80.35,180,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 7]","[1, 617, 119]","[0, 40, 120]","[0, 1500, 125]","[0, 1013, 125]","[1, 40, 129]","[1, 104, 155]","[0, 40, 156]","[0, 552, 158]","[1, 40, 169]","[1, 132, 301]","[0, 40, 302]","[0, 71, 307]","[1, 40, 319]","[1, 71, 346]","[0, 40, 347]","[1, 518, 347]","[0, 40, 348]",251.9,194.25,348,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 649, 16]","[0, 40, 16]","[0, 1500, 21]","[0, 1014, 21]","[1, 40, 22]","[1, 104, 31]","[0, 40, 32]","[0, 552, 34]","[1, 40, 45]","[1, 132, 263]","[0, 40, 264]","[0, 71, 265]","[1, 71, 268]","[0, 40, 269]","[1, 518, 270]","[0, 40, 272]","[0, 246, 281]",263.85,120,281,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 585, 19]","[0, 40, 20]","[0, 1500, 24]","[0, 1015, 24]","[1, 40, 24]","[1, 104, 101]","[0, 40, 102]","[0, 552, 104]","[1, 40, 115]","[1, 132, 178]","[0, 40, 179]","[0, 71, 181]","[1, 71, 182]","[0, 40, 182]","[1, 518, 183]","[0, 40, 184]","[0, 246, 197]",260.7,100.4,197,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 649, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1015, 14]","[1, 40, 14]","[1, 104, 24]","[0, 40, 25]","[0, 552, 27]","[1, 40, 39]","[1, 132, 144]","[1, 71, 145]","[0, 40, 145]","[1, 518, 146]","[0, 40, 146]","[0, 40, 147]","[0, 71, 147]","[0, 246, 157]",263.9,67.9,157,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 585, 15]","[0, 40, 17]","[0, 1500, 22]","[0, 1014, 22]","[1, 40, 22]","[1, 104, 83]","[0, 40, 85]","[0, 552, 87]","[1, 40, 99]","[1, 132, 265]","[0, 40, 266]","[0, 71, 268]","[1, 71, 276]","[0, 40, 277]","[1, 518, 281]","[0, 40, 282]","[0, 292, 293]",262.95,133.55,293,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 585, 13]","[0, 40, 13]","[0, 1500, 18]","[0, 1015, 18]","[1, 40, 19]","[1, 104, 27]","[0, 40, 29]","[0, 552, 31]","[1, 40, 42]","[1, 132, 297]","[0, 40, 298]","[0, 71, 300]","[1, 71, 300]","[0, 40, 301]","[1, 518, 305]","[0, 40, 307]","[0, 247, 322]",260.75,132.55,322,220,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 5]","[1, 649, 41]","[0, 40, 42]","[0, 1500, 47]","[0, 1014, 47]","[1, 40, 48]","[1, 104, 58]","[0, 40, 59]","[0, 552, 61]","[1, 40, 72]","[1, 132, 247]","[0, 40, 248]","[1, 71, 250]","[0, 71, 250]","[0, 40, 251]","[1, 40, 260]","[1, 518, 279]","[0, 40, 281]",253.55,127.45,281,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 7]","[1, 558, 23]","[0, 40, 25]","[0, 1500, 30]","[0, 1013, 30]","[1, 40, 32]","[1, 104, 48]","[0, 40, 50]","[0, 552, 51]","[1, 40, 64]","[1, 132, 331]","[0, 40, 332]","[0, 71, 334]","[1, 71, 340]","[1, 518, 341]","[0, 40, 341]","[0, 40, 343]","[0, 292, 352]",261.55,153.95,352,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 585, 12]","[0, 40, 13]","[0, 1500, 18]","[0, 1014, 18]","[1, 40, 19]","[1, 104, 90]","[0, 40, 91]","[0, 552, 93]","[1, 132, 100]","[1, 71, 100]","[0, 40, 100]","[0, 40, 100]","[1, 518, 101]","[0, 40, 102]","[0, 71, 102]","[0, 293, 110]","[0, 1500, 110]",336,64.45,110,220,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 617, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1013, 14]","[1, 40, 15]","[1, 104, 25]","[0, 40, 27]","[0, 552, 29]","[1, 40, 41]","[1, 132, 300]","[0, 40, 301]","[0, 71, 303]","[1, 71, 308]","[0, 40, 310]","[1, 518, 310]","[0, 40, 311]","[0, 292, 321]",264.5,132.5,321,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 7]","[1, 558, 10]","[0, 40, 12]","[0, 1500, 19]","[0, 1014, 19]","[1, 40, 20]","[1, 104, 110]","[0, 40, 111]","[0, 552, 113]","[1, 40, 123]","[1, 132, 152]","[0, 40, 153]","[1, 71, 154]","[0, 71, 155]","[0, 40, 155]","[1, 518, 158]","[0, 40, 159]","[0, 248, 173]",259.4,90.4,173,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 558, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1013, 15]","[1, 40, 17]","[1, 104, 25]","[0, 40, 26]","[0, 552, 29]","[1, 40, 40]","[1, 132, 287]","[1, 71, 288]","[0, 40, 289]","[0, 40, 289]","[1, 518, 290]","[0, 71, 290]","[0, 40, 291]","[1, 40, 300]",248.95,125.95,300,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 585, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1015, 13]","[1, 40, 14]","[1, 104, 20]","[0, 40, 21]","[0, 552, 23]","[1, 40, 34]","[1, 132, 101]","[0, 40, 102]","[1, 71, 102]","[0, 40, 104]","[0, 71, 104]","[1, 518, 109]","[0, 40, 110]","[0, 292, 121]",263,50.75,121,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 617, 12]","[0, 40, 12]","[0, 1500, 18]","[0, 1014, 18]","[1, 40, 18]","[1, 104, 26]","[0, 40, 28]","[0, 552, 29]","[1, 40, 41]","[1, 132, 245]","[0, 40, 246]","[0, 71, 248]","[1, 71, 250]","[0, 40, 251]","[1, 518, 252]","[0, 40, 252]","[0, 247, 267]",262.3,111.15,267,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 558, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1014, 13]","[1, 40, 13]","[1, 104, 18]","[0, 40, 19]","[0, 552, 21]","[1, 40, 32]","[1, 132, 325]","[1, 71, 326]","[0, 40, 326]","[0, 40, 327]","[1, 518, 327]","[0, 71, 328]","[0, 40, 328]","[0, 246, 338]",259.3,138.7,338,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 558, 8]","[0, 40, 9]","[0, 1500, 16]","[0, 1015, 16]","[1, 40, 16]","[1, 104, 27]","[0, 40, 29]","[0, 552, 30]","[1, 40, 42]","[1, 132, 202]","[0, 40, 202]","[0, 71, 204]","[1, 71, 207]","[0, 40, 208]","[1, 518, 208]","[0, 40, 209]","[0, 247, 221]",259.4,93.2,221,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1013, 12]","[1, 40, 13]","[1, 104, 18]","[0, 40, 19]","[0, 552, 21]","[1, 40, 32]","[1, 132, 217]","[0, 40, 218]","[1, 71, 219]","[0, 71, 220]","[0, 40, 221]","[1, 518, 223]","[0, 40, 224]","[0, 292, 238]",264.5,96.5,238,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 558, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1013, 13]","[1, 40, 14]","[1, 104, 18]","[0, 40, 19]","[0, 552, 21]","[1, 40, 32]","[1, 132, 93]","[0, 40, 94]","[0, 71, 96]","[1, 71, 97]","[0, 40, 98]","[1, 518, 100]","[0, 40, 100]","[0, 293, 116]",261.6,47.45,116,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 15]","[0, 40, 16]","[0, 1500, 21]","[0, 1015, 21]","[1, 40, 23]","[1, 104, 34]","[0, 40, 35]","[0, 552, 37]","[1, 40, 49]","[1, 132, 276]","[0, 40, 277]","[0, 71, 279]","[1, 71, 288]","[0, 40, 289]","[1, 518, 297]","[0, 40, 298]","[0, 246, 312]",262.3,128.8,312,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1013, 13]","[1, 40, 13]","[1, 104, 20]","[0, 40, 21]","[0, 552, 23]","[1, 40, 33]","[1, 132, 116]","[0, 40, 117]","[0, 71, 118]","[1, 71, 124]","[0, 40, 125]","[1, 518, 127]","[0, 40, 128]","[0, 292, 139]",264.5,57.75,139,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 9]","[0, 40, 10]","[0, 1500, 15]","[0, 1013, 15]","[1, 40, 16]","[1, 104, 24]","[0, 40, 25]","[0, 552, 27]","[1, 40, 38]","[1, 132, 239]","[0, 40, 240]","[0, 71, 242]","[1, 71, 244]","[1, 518, 244]","[0, 40, 244]","[0, 40, 244]","[0, 292, 255]",264.5,107,255,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 585, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1014, 14]","[1, 40, 15]","[1, 104, 22]","[0, 40, 24]","[0, 552, 25]","[1, 40, 37]","[1, 132, 150]","[0, 40, 151]","[0, 71, 153]","[1, 71, 161]","[0, 40, 162]","[1, 518, 163]","[0, 40, 164]","[0, 246, 178]",260.65,72.95,178,220,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 8]","[1, 585, 13]","[0, 40, 14]","[0, 1500, 18]","[0, 1014, 18]","[1, 40, 19]","[1, 104, 25]","[0, 40, 26]","[0, 552, 28]","[1, 40, 39]","[1, 132, 112]","[0, 40, 113]","[1, 71, 113]","[1, 518, 114]","[0, 40, 114]","[0, 71, 114]","[0, 40, 115]","[1, 40, 125]",250.35,56.65,125,220,,,,,,,,
"[1, 52, 0]","[0, 48, 9]","[1, 40, 10]","[1, 617, 13]","[0, 40, 14]","[0, 1500, 20]","[0, 1014, 20]","[1, 40, 22]","[1, 104, 48]","[0, 40, 48]","[0, 552, 52]","[1, 40, 93]","[1, 132, 180]","[0, 40, 181]","[0, 71, 183]","[1, 71, 183]","[0, 40, 185]","[1, 518, 197]","[0, 40, 198]","[0, 246, 208]",262.25,93.2,208,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 558, 26]","[0, 40, 27]","[0, 1500, 32]","[0, 1014, 32]","[1, 40, 33]","[1, 104, 106]","[0, 40, 106]","[0, 552, 109]","[1, 40, 120]","[1, 132, 327]","[1, 71, 327]","[0, 40, 327]","[1, 518, 328]","[0, 40, 328]","[0, 40, 328]","[0, 71, 330]","[0, 292, 340]",261.6,161.75,340,220,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 15]","[0, 40, 16]","[0, 1500, 22]","[0, 1014, 22]","[1, 40, 23]","[1, 104, 36]","[0, 40, 37]","[0, 552, 39]","[1, 40, 50]","[1, 132, 243]","[1, 71, 244]","[0, 40, 244]","[1, 518, 244]","[0, 40, 244]","[0, 40, 245]","[0, 71, 245]","[0, 292, 256]",264.55,111.7,256,220,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 3]","[1, 585, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1015, 12]","[1, 40, 13]","[1, 104, 19]","[0, 40, 20]","[0, 552, 22]","[1, 40, 32]","[1, 132, 82]","[0, 40, 82]","[0, 71, 84]","[1, 71, 84]","[0, 40, 85]","[1, 518, 86]","[0, 40, 87]","[0, 293, 101]",263.05,42.05,101,220,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 14]","[1, 144, 14]","[1, 380, 14]","[0, 52, 15]","[0, 52, 15]","[0, 573, 17]","[1, 83, 17]","[0, 52, 18]","[0, 258, 25]",385.8,11.6,25,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 16]","[1, 144, 17]","[1, 380, 17]","[0, 52, 17]","[0, 52, 18]","[0, 52, 18]","[0, 564, 21]","[1, 83, 22]",375,11.85,22,112,,,,,,,,
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 5]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 14]","[1, 144, 15]","[0, 52, 15]","[1, 380, 15]","[0, 52, 16]","[0, 52, 16]","[0, 564, 17]","[1, 83, 17]",375.05,11,17,112,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 665, 14]","[1, 52, 14]","[1, 116, 16]","[0, 52, 17]","[1, 144, 17]","[1, 380, 18]","[0, 52, 18]","[0, 52, 18]","[0, 564, 19]","[1, 83, 19]","[0, 52, 20]",375.1,13.05,20,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 19]","[1, 144, 20]","[1, 380, 20]","[0, 52, 21]","[0, 52, 22]","[0, 52, 22]","[0, 564, 23]","[0, 83, 23]",375.05,12.95,23,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 13]","[1, 144, 14]","[1, 380, 14]","[0, 52, 14]","[0, 52, 14]","[0, 52, 14]","[0, 564, 16]","[0, 83, 16]","[1, 83, 17]",376.6,10.25,17,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 144, 16]","[1, 380, 16]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 564, 18]","[0, 83, 19]","[1, 83, 19]",376.6,12,19,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 5]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 664, 13]","[1, 52, 13]","[1, 116, 16]","[1, 144, 16]","[1, 380, 16]","[0, 52, 17]","[0, 52, 17]","[0, 564, 18]","[0, 83, 19]","[1, 83, 19]","[0, 52, 19]",376.6,12.65,19,112,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[1, 144, 15]","[1, 380, 16]","[0, 52, 16]","[0, 52, 16]","[0, 52, 16]","[0, 564, 18]","[0, 83, 18]","[1, 83, 18]",376.6,11.15,18,112,,,,,,,,
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 9]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 15]","[1, 52, 15]","[0, 1500, 15]","[1, 52, 15]","[0, 665, 15]","[1, 52, 15]","[1, 116, 20]","[1, 144, 21]","[0, 52, 21]","[1, 380, 21]","[0, 52, 22]","[0, 52, 22]","[0, 564, 23]","[0, 83, 23]",375.1,15.3,23,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 19]","[0, 52, 20]","[1, 144, 21]","[1, 380, 22]","[0, 564, 22]","[0, 52, 22]","[1, 83, 22]","[0, 52, 23]","[0, 52, 24]",375.05,14.15,24,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 16]","[0, 52, 17]","[1, 144, 18]","[1, 380, 18]","[0, 564, 19]","[0, 52, 19]","[1, 83, 19]","[0, 52, 20]",375.05,11.4,20,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 665, 14]","[1, 52, 14]","[1, 116, 21]","[0, 52, 22]","[1, 144, 22]","[1, 380, 22]","[0, 52, 23]","[0, 52, 23]","[0, 564, 23]","[1, 83, 24]",375.1,14.7,24,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 13]","[1, 144, 13]","[1, 380, 13]","[0, 52, 13]","[0, 52, 14]","[0, 52, 14]","[0, 564, 15]","[0, 83, 15]",375.1,9.55,15,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]","[1, 52, 10]","[1, 116, 14]","[1, 144, 15]","[1, 380, 15]","[0, 52, 15]","[0, 52, 15]","[0, 52, 16]","[0, 564, 17]","[0, 83, 17]","[1, 83, 17]",376.55,10.9,17,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]","[1, 52, 10]","[1, 116, 14]","[1, 144, 15]","[1, 380, 15]","[0, 52, 15]","[0, 52, 16]","[0, 52, 16]","[0, 595, 17]","[1, 83, 18]",376.55,10.55,18,112,,,,,,,,
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 18]","[1, 144, 19]","[0, 52, 19]","[1, 380, 19]","[0, 52, 20]","[0, 564, 21]","[0, 83, 22]","[1, 83, 22]","[0, 52, 22]",376.6,13.75,22,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 14]","[1, 144, 15]","[1, 380, 15]","[0, 52, 15]","[0, 52, 15]","[0, 52, 15]","[0, 564, 17]","[0, 83, 17]","[1, 83, 17]",376.6,10.85,17,112,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[0, 52, 16]","[1, 144, 16]","[1, 380, 16]","[0, 52, 18]","[0, 564, 18]","[0, 52, 18]","[1, 83, 18]",375.05,10.75,18,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 14]","[1, 144, 14]","[1, 380, 14]","[0, 52, 15]","[0, 52, 15]","[0, 52, 15]","[0, 573, 16]","[1, 83, 17]",375.55,10.1,17,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 664, 13]","[1, 52, 13]","[1, 116, 17]","[1, 144, 17]","[1, 380, 17]","[0, 52, 18]","[0, 52, 18]","[0, 52, 18]","[0, 564, 19]","[0, 83, 19]",375.05,12.3,19,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 14]","[1, 144, 14]","[1, 380, 14]","[0, 52, 15]","[0, 52, 15]","[0, 52, 15]","[0, 564, 16]","[0, 83, 16]",375.05,10.2,16,112,,,,,,,,
"[1, 60, 0]","[0, 60, 11]","[1, 52, 11]","[1, 1962, 12]","[0, 52, 17]","[0, 52, 18]","[0, 1500, 22]","[1, 52, 22]","[0, 1500, 22]","[1, 52, 22]","[0, 663, 22]","[1, 52, 22]","[1, 116, 26]","[1, 144, 27]","[1, 380, 27]","[0, 52, 31]","[0, 52, 31]","[0, 52, 31]","[0, 573, 35]","[1, 83, 37]",375.45,22.3,37,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 15]","[1, 144, 15]","[1, 380, 15]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 19]","[0, 52, 20]","[0, 304, 27]",388.1,12.1,27,112,,,,,,,,
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 18]","[1, 144, 19]","[1, 380, 19]","[0, 52, 20]","[0, 52, 21]","[0, 564, 22]","[1, 83, 22]","[0, 83, 24]","[0, 52, 24]",376.6,14.2,24,112,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 16]","[1, 144, 16]","[1, 380, 16]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 564, 18]","[0, 83, 19]",375.05,11.55,19,112,,,,,,,,
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 664, 14]","[1, 52, 14]","[1, 116, 17]","[1, 144, 17]","[1, 380, 17]","[0, 52, 17]","[0, 52, 18]","[0, 52, 18]","[0, 564, 19]","[1, 83, 20]",375.05,13.15,20,112,,,,,,,,
