0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 14]","[0, 1039, 14]","[1, 52, 14]","[1, 116, 19]","[1, 150, 20]","[1, 532, 20]","[0, 52, 21]","[0, 52, 21]","[0, 52, 22]","[0, 564, 23]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[0, 1038, 10]","[1, 52, 11]","[1, 116, 20]","[0, 52, 21]","[1, 150, 21]","[1, 532, 21]","[0, 52, 21]","[0, 52, 22]","[0, 564, 22]",320
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 661, 8]","[0, 52, 9]","[0, 1500, 13]","[0, 1038, 13]","[1, 52, 14]","[1, 116, 20]","[0, 52, 21]","[0, 564, 23]","[1, 150, 23]","[1, 52, 23]","[1, 83, 24]","[1, 532, 24]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 6]","[0, 1500, 12]","[0, 1040, 12]","[1, 52, 12]","[1, 116, 19]","[0, 52, 20]","[0, 564, 22]","[1, 52, 22]","[1, 150, 79]","[1, 83, 80]","[0, 52, 80]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 11]","[0, 1039, 11]","[1, 52, 11]","[1, 116, 26]","[1, 150, 26]","[1, 532, 27]","[0, 52, 28]","[0, 52, 28]","[0, 52, 28]","[0, 573, 30]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 9]","[0, 52, 10]","[0, 1500, 14]","[0, 1039, 14]","[1, 52, 15]","[1, 116, 35]","[1, 150, 36]","[0, 52, 36]","[1, 532, 37]","[0, 52, 37]","[0, 52, 37]","[0, 564, 38]",320
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 570, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1040, 11]","[1, 52, 11]","[1, 116, 27]","[1, 150, 28]","[1, 532, 29]","[0, 52, 31]","[0, 52, 31]","[0, 52, 31]","[0, 573, 33]",320
"[1, 64, 0]","[0, 60, 16]","[1, 52, 17]","[1, 597, 18]","[0, 52, 19]","[0, 1500, 39]","[0, 1039, 39]","[1, 52, 40]","[1, 52, 40]","[1, 116, 42]","[1, 150, 43]","[1, 532, 43]","[0, 52, 43]","[0, 52, 44]","[0, 573, 50]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 661, 5]","[0, 52, 6]","[0, 1500, 9]","[0, 1039, 10]","[1, 52, 10]","[1, 116, 23]","[1, 150, 23]","[1, 532, 24]","[0, 52, 24]","[0, 52, 25]","[0, 573, 27]","[1, 52, 27]",320
"[1, 64, 0]","[0, 60, 9]","[1, 52, 9]","[1, 661, 10]","[0, 52, 12]","[0, 1500, 17]","[0, 1038, 17]","[1, 52, 17]","[1, 116, 23]","[0, 52, 24]","[0, 564, 26]","[1, 52, 26]","[1, 150, 132]","[0, 52, 132]","[1, 83, 132]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 7]","[0, 52, 8]","[0, 1500, 12]","[0, 1040, 12]","[1, 52, 12]","[1, 116, 35]","[1, 150, 35]","[1, 532, 36]","[0, 52, 36]","[0, 52, 36]","[0, 52, 37]","[0, 573, 38]",320
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 629, 6]","[0, 52, 7]","[0, 1500, 10]","[0, 1040, 10]","[1, 52, 11]","[1, 116, 17]","[1, 150, 18]","[1, 532, 18]","[0, 52, 18]","[0, 52, 18]","[0, 52, 19]","[0, 564, 20]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[0, 1039, 10]","[1, 52, 11]","[1, 116, 24]","[1, 150, 25]","[1, 532, 25]","[0, 52, 26]","[0, 52, 26]","[0, 52, 26]","[0, 573, 27]",320
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 597, 5]","[0, 52, 5]","[0, 1500, 12]","[0, 1039, 12]","[1, 52, 12]","[1, 116, 16]","[1, 150, 16]","[0, 52, 17]","[1, 532, 17]","[0, 52, 17]","[0, 52, 18]","[0, 573, 19]",320
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 570, 7]","[0, 52, 8]","[0, 1500, 13]","[0, 1040, 13]","[1, 52, 13]","[1, 116, 27]","[1, 150, 27]","[1, 532, 28]","[0, 52, 28]","[0, 52, 28]","[0, 573, 30]","[1, 52, 31]",320
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 597, 6]","[0, 52, 7]","[0, 1500, 10]","[0, 1038, 11]","[1, 52, 11]","[1, 116, 17]","[1, 150, 18]","[0, 52, 18]","[1, 532, 18]","[0, 52, 18]","[0, 52, 19]","[0, 564, 20]",320
"[1, 64, 0]","[0, 60, 9]","[1, 52, 10]","[1, 1500, 15]","[1, 499, 15]","[0, 52, 19]","[0, 52, 19]","[0, 1500, 31]","[0, 1500, 32]","[0, 1467, 32]","[1, 52, 33]","[1, 52, 52]","[1, 116, 75]","[1, 222, 75]","[0, 52, 76]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 12]","[0, 1500, 17]","[0, 1500, 17]","[0, 1466, 17]","[1, 52, 18]","[1, 52, 19]","[1, 116, 29]","[1, 222, 29]","[1, 424, 29]","[0, 52, 31]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 25]","[1, 499, 25]","[0, 52, 28]","[0, 1500, 33]","[0, 1500, 33]","[0, 1467, 33]","[1, 52, 34]","[1, 52, 36]","[1, 116, 52]","[1, 222, 52]","[0, 52, 54]","[0, 573, 57]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 7]","[1, 499, 7]","[0, 52, 8]","[0, 1500, 19]","[0, 1500, 19]","[0, 1465, 19]","[1, 52, 20]","[1, 52, 21]","[1, 116, 34]","[1, 222, 35]","[0, 52, 35]","[0, 52, 36]",311
"[1, 64, 0]","[0, 60, 11]","[1, 52, 12]","[1, 1500, 13]","[1, 499, 13]","[0, 52, 15]","[0, 1500, 21]","[0, 1500, 21]","[0, 1465, 21]","[1, 52, 21]","[1, 52, 22]","[1, 52, 23]","[1, 116, 30]","[1, 222, 31]","[1, 424, 31]",311
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 7]","[1, 499, 7]","[0, 52, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1466, 13]","[1, 52, 13]","[1, 52, 14]","[1, 116, 21]","[1, 222, 22]","[0, 52, 22]","[0, 52, 23]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 1467, 14]","[1, 52, 15]","[1, 52, 16]","[1, 116, 22]","[1, 222, 22]","[1, 424, 23]","[0, 52, 23]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 9]","[0, 1500, 15]","[0, 1500, 16]","[0, 1466, 16]","[1, 52, 16]","[1, 52, 17]","[1, 116, 25]","[1, 222, 25]","[1, 424, 25]","[0, 52, 26]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 7]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1466, 15]","[1, 52, 15]","[1, 52, 16]","[1, 116, 23]","[1, 222, 24]","[0, 52, 25]","[0, 573, 27]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 1465, 14]","[1, 52, 15]","[1, 52, 16]","[1, 116, 25]","[1, 222, 26]","[0, 52, 27]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 1500, 11]","[1, 499, 11]","[0, 52, 12]","[0, 52, 12]","[0, 1500, 21]","[0, 1500, 21]","[0, 1466, 21]","[1, 52, 22]","[1, 52, 22]","[1, 116, 29]","[1, 222, 29]","[0, 52, 30]",311
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 7]","[1, 499, 7]","[0, 52, 8]","[0, 52, 9]","[0, 1500, 13]","[0, 1500, 14]","[0, 1465, 14]","[1, 52, 14]","[1, 52, 17]","[1, 116, 24]","[1, 222, 24]","[1, 424, 24]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 499, 7]","[0, 52, 8]","[0, 52, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 1466, 14]","[1, 52, 15]","[1, 52, 16]","[1, 116, 26]","[1, 222, 27]","[1, 424, 29]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 11]","[1, 499, 11]","[0, 52, 17]","[0, 52, 17]","[0, 1500, 23]","[0, 1500, 23]","[0, 1467, 23]","[1, 52, 24]","[1, 52, 29]","[1, 116, 49]","[1, 222, 49]","[0, 52, 50]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 1466, 14]","[1, 52, 15]","[1, 52, 15]","[1, 116, 21]","[1, 222, 21]","[1, 424, 21]",311
"[1, 64, 0]","[0, 60, 9]","[1, 52, 10]","[1, 1500, 13]","[1, 499, 13]","[0, 52, 16]","[0, 1500, 22]","[0, 1500, 23]","[0, 1465, 23]","[1, 52, 23]","[1, 52, 24]","[1, 116, 31]","[1, 222, 31]","[1, 424, 31]","[0, 52, 32]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 15]","[0, 1467, 15]","[1, 52, 15]","[1, 52, 16]","[1, 116, 24]","[0, 52, 25]","[1, 222, 25]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 13]","[0, 1500, 18]","[0, 1500, 18]","[0, 1465, 18]","[1, 52, 19]","[1, 52, 20]","[1, 116, 40]","[1, 222, 41]","[1, 424, 41]","[0, 52, 42]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 22]","[1, 499, 22]","[0, 52, 23]","[0, 52, 23]","[0, 1500, 30]","[0, 1500, 30]","[0, 1465, 30]","[1, 52, 31]","[1, 52, 32]","[1, 116, 38]","[1, 222, 39]","[0, 52, 42]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 8]","[1, 1500, 13]","[1, 499, 13]","[0, 52, 14]","[0, 52, 14]","[0, 1500, 20]","[0, 1500, 21]","[0, 1467, 21]","[1, 52, 21]","[1, 52, 25]","[1, 116, 35]","[1, 222, 36]","[0, 52, 36]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 21]","[1, 499, 21]","[0, 52, 23]","[0, 1500, 27]","[0, 1500, 27]","[0, 1466, 27]","[1, 52, 28]","[1, 52, 28]","[1, 116, 39]","[1, 222, 40]","[0, 52, 41]","[0, 52, 41]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 499, 7]","[0, 52, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 1465, 15]","[1, 52, 15]","[1, 52, 18]","[1, 116, 26]","[1, 222, 26]","[1, 424, 26]","[0, 52, 27]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 9]","[0, 52, 9]","[0, 1500, 17]","[0, 1500, 17]","[0, 1467, 17]","[1, 52, 18]","[1, 52, 18]","[1, 116, 25]","[1, 222, 26]","[0, 52, 27]",311
"[1, 64, 0]","[0, 60, 15]","[1, 52, 16]","[1, 1500, 17]","[1, 499, 17]","[0, 52, 18]","[0, 52, 19]","[0, 1500, 24]","[0, 1500, 24]","[0, 1466, 24]","[1, 52, 24]","[1, 52, 25]","[1, 52, 26]","[1, 116, 33]","[1, 222, 33]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 17]","[0, 1500, 18]","[0, 1465, 18]","[1, 52, 19]","[1, 52, 22]","[1, 116, 37]","[1, 222, 38]","[0, 52, 39]",311
"[1, 64, 0]","[0, 60, 11]","[1, 52, 11]","[1, 1500, 12]","[1, 499, 12]","[0, 52, 13]","[0, 52, 13]","[0, 1500, 18]","[0, 1500, 18]","[0, 1466, 18]","[1, 52, 18]","[1, 52, 19]","[1, 116, 26]","[1, 222, 26]","[0, 52, 27]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 23]","[0, 1500, 24]","[0, 1466, 24]","[1, 52, 24]","[1, 52, 27]","[1, 116, 37]","[1, 222, 37]","[0, 52, 39]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 9]","[0, 52, 10]","[0, 1500, 20]","[0, 1500, 20]","[0, 1466, 20]","[1, 52, 21]","[1, 52, 22]","[1, 116, 37]","[1, 222, 37]","[1, 424, 37]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 1500, 12]","[1, 499, 12]","[0, 52, 13]","[0, 52, 13]","[0, 1500, 18]","[0, 1500, 18]","[0, 1466, 18]","[1, 52, 19]","[1, 52, 20]","[1, 116, 34]","[1, 222, 34]","[0, 52, 35]",311
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1467, 13]","[1, 52, 15]","[1, 52, 16]","[1, 116, 27]","[0, 52, 28]","[1, 222, 28]","[0, 52, 29]",311
"[1, 64, 0]","[0, 60, 19]","[1, 52, 19]","[1, 1500, 21]","[1, 499, 21]","[0, 52, 25]","[0, 52, 25]","[0, 1500, 35]","[0, 1500, 35]","[0, 1466, 35]","[1, 52, 36]","[1, 52, 37]","[1, 116, 58]","[1, 222, 59]","[1, 424, 59]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 499, 7]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 1466, 14]","[1, 52, 14]","[1, 52, 14]","[1, 52, 15]","[1, 116, 23]","[1, 222, 23]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 7]","[1, 499, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 1466, 12]","[1, 52, 13]","[1, 52, 13]","[1, 116, 19]","[1, 222, 20]","[0, 52, 20]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 8]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 11]","[0, 1500, 20]","[0, 1500, 20]","[0, 1466, 20]","[1, 52, 21]","[1, 52, 23]","[1, 116, 31]","[1, 222, 32]","[0, 52, 32]","[0, 52, 33]",311
"[1, 64, 0]","[0, 60, 19]","[1, 52, 19]","[1, 1500, 21]","[1, 499, 21]","[0, 52, 23]","[0, 52, 23]","[0, 1500, 33]","[0, 1500, 33]","[0, 1467, 33]","[1, 52, 33]","[1, 52, 34]","[1, 116, 41]","[1, 222, 42]","[0, 52, 43]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 1500, 17]","[0, 1500, 17]","[0, 1467, 17]","[1, 52, 17]","[1, 52, 18]","[1, 116, 26]","[1, 222, 26]","[0, 52, 27]","[0, 52, 28]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 9]","[0, 52, 9]","[0, 1500, 18]","[0, 1500, 19]","[0, 1466, 19]","[1, 52, 19]","[1, 52, 22]","[1, 116, 37]","[1, 222, 37]","[1, 424, 37]",311
"[1, 64, 0]","[0, 60, 17]","[1, 52, 18]","[1, 1500, 20]","[1, 499, 20]","[0, 52, 24]","[0, 52, 24]","[0, 1500, 33]","[0, 1500, 33]","[0, 1467, 33]","[1, 52, 34]","[1, 52, 35]","[1, 116, 53]","[1, 222, 54]","[0, 52, 59]",311
"[1, 64, 0]","[0, 60, 9]","[1, 52, 11]","[1, 1500, 16]","[1, 499, 16]","[0, 52, 19]","[0, 1500, 25]","[0, 1500, 25]","[0, 1466, 25]","[1, 52, 25]","[1, 52, 27]","[1, 116, 36]","[1, 222, 37]","[0, 52, 38]","[0, 52, 38]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 13]","[1, 499, 13]","[0, 52, 14]","[0, 1500, 23]","[0, 1500, 23]","[0, 1466, 23]","[1, 52, 23]","[1, 52, 24]","[1, 116, 29]","[0, 52, 30]","[1, 222, 31]","[0, 52, 32]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 11]","[1, 499, 11]","[0, 52, 12]","[0, 1500, 19]","[0, 1500, 19]","[0, 1467, 19]","[1, 52, 20]","[1, 52, 21]","[1, 116, 30]","[1, 222, 31]","[0, 52, 32]","[0, 52, 32]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 1500, 21]","[0, 1500, 21]","[0, 1466, 21]","[1, 52, 21]","[1, 52, 22]","[1, 116, 32]","[1, 222, 32]","[0, 52, 33]","[0, 52, 33]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 1465, 15]","[1, 52, 16]","[1, 52, 17]","[1, 116, 22]","[1, 222, 23]","[0, 52, 23]","[0, 52, 24]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 9]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 14]","[0, 52, 14]","[0, 1500, 20]","[0, 1500, 20]","[0, 1466, 20]","[1, 52, 21]","[1, 52, 22]","[1, 116, 31]","[1, 222, 32]","[1, 424, 32]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 12]","[1, 499, 12]","[0, 52, 13]","[0, 52, 13]","[0, 1500, 18]","[0, 1500, 19]","[0, 1466, 19]","[1, 52, 19]","[1, 52, 19]","[1, 52, 20]","[1, 116, 28]","[1, 222, 28]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 11]","[1, 499, 11]","[0, 52, 13]","[0, 52, 13]","[0, 1500, 18]","[0, 1500, 18]","[0, 1466, 18]","[1, 52, 18]","[1, 52, 19]","[1, 116, 29]","[1, 222, 30]","[0, 52, 31]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1466, 16]","[1, 52, 16]","[1, 52, 19]","[1, 116, 28]","[1, 222, 29]","[0, 52, 29]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 13]","[1, 499, 13]","[0, 52, 14]","[0, 1500, 26]","[0, 1500, 26]","[0, 1465, 26]","[1, 52, 28]","[1, 52, 32]","[1, 116, 46]","[1, 222, 48]","[0, 52, 49]","[0, 52, 50]",311
"[1, 64, 0]","[0, 60, 16]","[1, 52, 17]","[1, 1500, 18]","[1, 499, 18]","[0, 52, 19]","[0, 52, 19]","[0, 1500, 23]","[0, 1500, 23]","[0, 1467, 23]","[1, 52, 24]","[1, 52, 24]","[1, 116, 33]","[1, 222, 33]","[1, 424, 33]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 11]","[0, 1500, 17]","[0, 1500, 17]","[0, 1466, 17]","[1, 52, 18]","[1, 52, 19]","[1, 116, 30]","[1, 222, 30]","[0, 52, 31]","[0, 52, 31]",311
"[1, 64, 0]","[0, 60, 11]","[1, 52, 11]","[1, 1500, 13]","[1, 499, 13]","[0, 52, 14]","[0, 52, 14]","[0, 1500, 24]","[0, 1500, 25]","[0, 1467, 25]","[1, 52, 25]","[1, 52, 27]","[1, 116, 37]","[1, 222, 38]","[0, 52, 42]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 12]","[0, 52, 13]","[0, 1500, 20]","[0, 1500, 20]","[0, 1467, 20]","[1, 52, 20]","[1, 52, 21]","[1, 116, 30]","[1, 222, 30]","[1, 424, 30]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 9]","[0, 52, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1466, 15]","[1, 52, 15]","[1, 52, 17]","[1, 116, 23]","[1, 222, 23]","[1, 424, 23]",311
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 499, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1466, 12]","[1, 52, 13]","[1, 52, 14]","[1, 116, 23]","[1, 222, 24]","[0, 52, 25]","[0, 52, 25]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 1500, 14]","[0, 1500, 15]","[0, 1466, 15]","[1, 52, 15]","[1, 52, 16]","[1, 116, 24]","[1, 222, 24]","[0, 52, 26]","[0, 52, 27]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 10]","[0, 52, 11]","[0, 1500, 19]","[0, 1500, 19]","[0, 1466, 19]","[1, 52, 20]","[1, 52, 21]","[1, 116, 28]","[1, 222, 29]","[1, 424, 29]",311
"[1, 64, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 12]","[0, 52, 12]","[0, 1500, 18]","[0, 1500, 18]","[0, 1467, 18]","[1, 52, 18]","[1, 52, 19]","[1, 116, 25]","[1, 222, 25]","[0, 52, 26]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 16]","[0, 1500, 17]","[0, 1466, 17]","[1, 52, 18]","[1, 52, 18]","[1, 116, 28]","[1, 222, 28]","[1, 424, 29]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1500, 11]","[1, 499, 11]","[0, 52, 13]","[0, 52, 13]","[0, 1500, 19]","[0, 1500, 19]","[0, 1465, 19]","[1, 52, 19]","[1, 52, 20]","[1, 116, 41]","[1, 222, 42]","[1, 424, 42]",311
"[1, 64, 0]","[0, 60, 10]","[1, 52, 11]","[1, 1500, 12]","[1, 499, 12]","[0, 52, 14]","[0, 52, 14]","[0, 1500, 19]","[0, 1500, 19]","[0, 1466, 19]","[1, 52, 20]","[1, 52, 21]","[1, 116, 27]","[1, 222, 28]","[0, 52, 29]",311
"[1, 64, 0]","[0, 60, 6]","[1, 52, 7]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1466, 16]","[1, 52, 17]","[1, 52, 17]","[1, 116, 23]","[1, 222, 23]","[1, 424, 23]",311
"[1, 64, 0]","[0, 60, 9]","[1, 52, 10]","[1, 1500, 12]","[1, 499, 12]","[0, 52, 15]","[0, 52, 15]","[0, 1500, 20]","[0, 1500, 20]","[0, 1465, 20]","[1, 52, 21]","[1, 52, 22]","[1, 116, 33]","[1, 222, 33]","[0, 52, 34]",311
"[1, 64, 0]","[0, 60, 16]","[1, 52, 18]","[1, 1500, 27]","[1, 499, 27]","[0, 52, 33]","[0, 52, 33]","[0, 1500, 39]","[0, 1500, 39]","[0, 1466, 39]","[1, 52, 40]","[1, 52, 46]","[1, 116, 72]","[0, 52, 75]","[0, 564, 78]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 8]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 11]","[0, 1500, 16]","[0, 1500, 17]","[0, 1465, 17]","[1, 52, 17]","[1, 52, 20]","[1, 116, 27]","[1, 222, 27]","[1, 424, 27]","[0, 52, 28]",311
"[1, 64, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1500, 12]","[1, 499, 12]","[0, 52, 13]","[0, 1500, 17]","[0, 1500, 17]","[0, 1467, 17]","[1, 52, 17]","[1, 52, 18]","[1, 116, 25]","[1, 222, 26]","[0, 52, 27]","[0, 52, 27]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 8]","[1, 499, 8]","[0, 52, 10]","[0, 1500, 16]","[0, 1500, 17]","[0, 1466, 17]","[1, 52, 17]","[1, 52, 18]","[1, 116, 28]","[1, 222, 28]","[0, 52, 29]","[0, 573, 32]",311
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 499, 6]","[0, 52, 7]","[0, 52, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 1465, 13]","[1, 52, 13]","[1, 52, 13]","[1, 52, 15]","[1, 116, 21]","[1, 222, 21]",311
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 9]","[1, 499, 9]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 16]","[0, 1500, 16]","[0, 1466, 17]","[1, 52, 18]","[1, 52, 20]","[1, 116, 28]","[1, 222, 28]","[0, 52, 29]",311
"[1, 64, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1500, 12]","[1, 499, 12]","[0, 52, 13]","[0, 52, 13]","[0, 1500, 19]","[0, 1500, 20]","[0, 1466, 20]","[1, 52, 20]","[1, 52, 21]","[1, 116, 28]","[1, 222, 28]","[0, 52, 29]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 8]","[1, 1500, 10]","[1, 499, 10]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 18]","[0, 1500, 18]","[0, 1465, 18]","[1, 52, 19]","[1, 52, 20]","[1, 116, 26]","[1, 222, 26]","[1, 424, 26]",311
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 18]","[1, 499, 18]","[0, 52, 19]","[0, 1500, 24]","[0, 1500, 24]","[0, 1465, 24]","[1, 52, 25]","[1, 52, 26]","[1, 116, 32]","[1, 222, 33]","[1, 424, 33]","[0, 52, 36]",311
"[1, 64, 0]","[0, 60, 8]","[1, 52, 12]","[1, 1500, 18]","[1, 499, 18]","[0, 52, 20]","[0, 52, 21]","[0, 1500, 26]","[0, 1500, 26]","[0, 1466, 26]","[1, 52, 27]","[1, 52, 29]","[1, 116, 47]","[1, 222, 47]","[0, 52, 49]",311
"[1, 64, 0]","[0, 60, 10]","[1, 52, 11]","[1, 1500, 14]","[1, 499, 14]","[0, 52, 16]","[0, 52, 16]","[0, 1500, 20]","[0, 1500, 20]","[0, 1465, 20]","[1, 52, 21]","[1, 52, 22]","[1, 116, 36]","[1, 222, 37]","[0, 52, 38]",311
